16	23	2
16	25	1
16	27	1
16	29	1
16	30	1
16	31	1
16	34	1
16	36	1
16	38	1
16	40	1
16	41	1
16	42	1
16	43	1
16	50	2
17	19	2
17	23	1
17	25	1
17	29	1
17	30	1
17	34	1
17	40	1
17	43	1
17	49	1
18	19	2
18	23	1
18	24	1
18	26	3
18	28	4
18	29	1
18	33	1
18	35	5
18	42	3
18	43	1
19	21	1
19	22	1
19	27	1
19	32	1
19	33	1
19	34	1
19	37	1
19	39	1
19	43	1
19	47	2
20	21	1
20	23	1
20	24	1
20	25	1
20	28	1
20	29	1
20	43	1
20	50	2
21	22	3
21	24	1
21	26	1
21	28	1
21	33	1
21	37	1
21	48	1
22	23	2
22	27	2
22	33	1
22	34	1
22	39	2
22	40	1
22	48	2
22	49	1
23	24	3
23	30	1
23	31	1
23	34	1
23	36	1
23	37	1
23	44	1
23	46	2
24	28	1
24	29	1
24	31	1
24	40	1
24	41	2
24	43	1
24	44	2
25	26	2
25	30	1
25	36	2
25	41	1
25	46	1
25	48	1
26	32	1
26	35	6
26	43	4
26	45	1
27	39	1
27	40	2
27	47	1
27	48	3
28	29	2
28	30	3
28	33	2
28	35	3
28	37	1
28	44	1
28	45	1
29	30	1
29	36	1
29	37	1
29	38	2
29	39	1
29	43	2
30	37	1
30	39	2
30	42	1
30	46	1
31	34	1
31	36	2
31	37	1
31	41	1
31	43	1
31	44	6
31	47	1
32	33	2
32	39	1
32	44	1
32	48	1
33	36	1
33	38	1
33	45	1
33	47	1
33	50	1
34	38	2
34	43	1
34	44	1
35	37	2
35	43	1
35	44	1
35	45	2
36	39	1
36	41	2
36	47	2
36	50	1
37	43	1
38	41	1
38	42	1
38	45	1
38	50	2
40	45	2
40	46	2
40	50	1
41	44	1
41	48	1
42	43	2
42	49	2
42	50	1
43	44	1
43	45	1
43	49	1
44	45	1
45	46	1
46	47	1
46	49	1
46	50	1
47	48	1
49	50	1
