13	21	1
13	22	2
13	23	1
13	24	1
13	25	1
13	26	1
13	28	2
13	31	2
13	32	1
13	33	1
13	34	1
13	37	1
13	39	1
13	41	2
13	42	2
13	43	1
13	45	1
13	47	1
13	49	2
14	15	1
14	16	1
14	17	3
14	21	1
14	24	1
14	27	2
14	28	4
14	31	3
14	32	2
14	34	6
14	35	3
14	37	2
14	41	1
14	42	1
14	44	3
14	45	2
14	48	2
15	16	1
15	18	1
15	19	3
15	20	4
15	21	1
15	22	4
15	23	1
15	24	2
15	26	1
15	27	3
15	28	1
15	30	2
15	31	1
15	32	1
15	34	1
15	35	1
15	36	2
15	37	2
15	38	2
15	41	2
15	42	2
15	43	1
15	44	1
15	45	2
15	46	1
15	47	3
15	49	1
16	17	1
16	18	4
16	19	2
16	20	4
16	22	3
16	25	2
16	28	2
16	30	2
16	31	1
16	32	2
16	33	2
16	34	1
16	35	2
16	36	1
16	38	5
16	39	3
16	41	1
16	42	1
16	47	3
16	48	2
16	49	1
16	50	1
17	18	3
17	20	4
17	21	1
17	22	2
17	24	1
17	30	1
17	31	1
17	33	1
17	34	1
17	35	2
17	36	1
17	39	1
17	41	3
17	42	1
17	44	1
17	48	1
17	49	1
18	21	3
18	22	3
18	24	1
18	25	2
18	26	2
18	28	1
18	29	5
18	30	1
18	31	1
18	33	1
18	34	1
18	38	2
18	39	2
18	41	2
18	42	1
18	45	1
18	47	1
18	49	1
19	20	2
19	21	1
19	22	3
19	23	1
19	24	1
19	25	1
19	26	1
19	27	1
19	28	1
19	31	2
19	32	2
19	33	1
19	34	4
19	37	1
19	39	2
19	41	1
19	47	2
19	48	2
19	49	1
20	21	2
20	22	1
20	24	1
20	25	1
20	27	1
20	31	2
20	33	2
20	36	1
20	44	2
20	45	1
20	47	1
20	48	1
20	49	1
20	50	1
21	24	4
21	25	2
21	26	3
21	27	2
21	28	5
21	29	2
21	30	3
21	31	2
21	33	6
21	36	1
21	37	1
21	42	1
21	46	1
21	49	1
22	25	1
22	27	2
22	32	1
22	34	5
22	36	1
22	41	1
22	42	1
22	47	6
22	48	1
22	50	3
23	24	1
23	26	1
23	32	3
23	37	1
23	38	1
23	39	2
23	40	2
23	43	1
23	44	1
23	49	1
23	50	1
24	25	4
24	26	4
24	27	2
24	28	2
24	31	2
24	33	4
24	34	1
24	35	3
24	39	1
24	42	1
24	44	2
24	49	1
24	50	1
25	26	1
25	28	2
25	30	1
25	33	1
25	35	1
25	42	1
25	43	1
25	44	1
25	45	1
25	49	1
25	50	1
26	31	1
26	32	1
26	38	1
26	40	3
26	46	4
26	48	3
26	50	1
27	31	2
27	34	1
27	39	2
27	41	2
27	42	1
27	43	1
27	44	1
28	29	1
28	30	1
28	34	3
28	38	1
28	39	3
28	43	1
28	44	2
28	48	1
28	49	1
28	50	1
29	31	1
29	33	2
29	36	1
29	38	1
29	40	1
29	41	2
29	43	1
29	44	3
29	45	1
30	31	2
30	32	1
30	35	1
30	36	2
30	39	1
30	44	1
30	45	1
30	47	1
31	32	1
31	33	2
31	35	1
31	36	2
31	37	1
31	39	1
31	40	1
31	41	1
31	42	1
31	47	1
31	49	2
32	35	3
32	36	3
32	37	1
32	38	1
32	40	1
32	45	1
32	47	1
33	34	1
33	35	3
33	36	1
33	37	1
33	38	1
33	39	2
33	47	1
33	49	2
33	50	2
34	39	2
34	40	1
34	44	2
34	45	1
34	47	2
34	48	3
35	37	1
35	38	2
35	42	1
35	47	1
35	48	1
36	38	1
36	40	1
36	41	1
36	44	1
36	46	1
36	48	1
36	49	3
36	50	1
37	39	1
37	44	1
37	45	4
37	47	1
37	48	1
38	39	3
38	40	1
38	42	1
38	43	1
38	47	1
39	40	1
39	45	2
40	43	2
40	48	1
41	43	1
41	44	1
41	45	1
41	47	1
41	48	1
42	45	1
42	50	1
43	44	1
44	46	1
44	47	1
44	48	1
44	49	1
44	50	1
45	47	1
45	49	1
46	50	2
47	48	1
